cve_id,description,actual_full,actual,predicted,correct,metric
CVE-2024-9918,A vulnerability has been found in HuangDou UTCMS V9 and classified as critical. This vulnerability a...,NETWORK,N,N,True,AV
CVE-2024-38862,"Insertion of Sensitive Information into Log File in Checkmk GmbH's Checkmk versions <2.3.0p18, <2.2....",NETWORK,N,N,True,AV
CVE-2024-38863,Exposure of CSRF tokens in query parameters on specific requests in Checkmk GmbH's Checkmk versions ...,NETWORK,N,N,True,AV
CVE-2024-9137,The affected product lacks an authentication check when sending commands to the server via the Moxa ...,NETWORK,N,N,True,AV
CVE-2024-9139,"The affected product permits OS command injection through improperly restricted commands, potentiall...",NETWORK,N,N,True,AV
CVE-2024-7847,"VULNERABILITY DETAILS

Rockwell Automation used the latest versions of the CVSS scoring system to as...",LOCAL,L,L,True,AV
CVE-2024-8602,"When the XML is read from the codes in the PDF and parsed using a DocumentBuilder, the default setti...",NETWORK,N,N,True,AV
CVE-2024-48911,"OpenCanary, a multi-protocol network honeypot, directly executed commands taken from its config file...",LOCAL,L,N,False,AV
CVE-2024-6207,CVE 2021-22681 https://www.rockwellautomation.com/en-us/trust-center/security-advisories/advisory.PN...,NETWORK,N,N,True,AV
CVE-2024-9952,A vulnerability was found in SourceCodester Online Eyewear Shop 1.0 and classified as problematic. T...,NETWORK,N,N,True,AV
CVE-2024-9973,A vulnerability was found in SourceCodester Online Eyewear Shop 1.0. It has been classified as criti...,NETWORK,N,N,True,AV
CVE-2024-9974,A vulnerability was found in SourceCodester Online Eyewear Shop 1.0. It has been declared as critica...,NETWORK,N,N,True,AV
CVE-2024-9975,A vulnerability was found in SourceCodester Drag and Drop Image Upload 1.0. It has been rated as cri...,NETWORK,N,N,True,AV
CVE-2024-9976,A vulnerability classified as critical has been found in code-projects Pharmacy Management System 1....,NETWORK,N,N,True,AV
CVE-2024-9977,"A vulnerability, which was classified as critical, was found in MitraStar GPT-2541GNAC BR_g5.6_1.11(...",NETWORK,N,N,True,AV
CVE-2024-9986,A vulnerability was found in code-projects Blood Bank Management System 1.0. It has been rated as cr...,NETWORK,N,N,True,AV
CVE-2024-47080,matrix-js-sdk is the Matrix Client-Server SDK for JavaScript and TypeScript. In matrix-js-sdk versio...,NETWORK,N,N,True,AV
CVE-2024-47771,Element Desktop is a Matrix client for desktop platforms. Element Desktop versions 1.11.70 through 1...,NETWORK,N,N,True,AV
CVE-2024-47779,Element is a Matrix web client built using the Matrix React SDK. Element Web versions 1.11.70 throug...,NETWORK,N,N,True,AV
CVE-2024-47824,matrix-react-sdk is react-based software development kit for inserting a Matrix chat/VOIP client int...,NETWORK,N,N,True,AV
CVE-2024-47874,Starlette is an Asynchronous Server Gateway Interface (ASGI) framework/toolkit. Prior to version 0.4...,NETWORK,N,N,True,AV
CVE-2024-47876,Sakai is a Collaboration and Learning Environment. Starting in version 23.0 and prior to version 23....,NETWORK,N,N,True,AV
CVE-2024-48915,Agent Dart is an agent library built for Internet Computer for Dart and Flutter apps. Prior to versi...,NETWORK,N,N,True,AV
CVE-2023-22649,A vulnerability has been identified which may lead to sensitive data being leaked into Rancher's aud...,NETWORK,N,N,True,AV
CVE-2023-22650,A vulnerability has been identified in which Rancher does not automatically clean up a user which ha...,NETWORK,N,N,True,AV
CVE-2023-32188,A user can reverse engineer the JWT token (JSON Web Token) used in authentication for Manager and AP...,NETWORK,N,N,True,AV
CVE-2024-9858,There exists an insecure default user permission in Google Cloud Migrate to containers from version ...,LOCAL,L,L,True,AV
CVE-2023-32190,mlocate's %post script allows RUN_UPDATEDB_AS user to make arbitrary files world readable by abusing...,LOCAL,L,N,False,AV
CVE-2024-10021,A vulnerability was found in code-projects Pharmacy Management System 1.0. It has been rated as crit...,NETWORK,N,N,True,AV
CVE-2024-10022,A vulnerability classified as critical has been found in code-projects Pharmacy Management System 1....,NETWORK,N,N,True,AV
CVE-2023-32194,"A vulnerability has been identified when granting a create or * global role for a resource type of ""...",NETWORK,N,N,True,AV
CVE-2023-32196,A vulnerability has been identified whereby privilege escalation checks are not properly enforced fo...,NETWORK,N,N,True,AV
CVE-2024-10023,A vulnerability classified as critical was found in code-projects Pharmacy Management System 1.0. Th...,NETWORK,N,N,True,AV
CVE-2024-10024,"A vulnerability, which was classified as critical, has been found in code-projects Pharmacy Manageme...",NETWORK,N,N,True,AV
CVE-2023-32189,Insecure handling of ssh keys used to bootstrap clients allows local attackers to potentially gain a...,LOCAL,L,L,True,AV
CVE-2024-22032,"A vulnerability has been identified in which an RKE1 cluster keeps 
constantly reconciling when secr...",NETWORK,N,N,True,AV
CVE-2024-22033,The OBS service obs-service-download_url was vulnerable to a command injection vulnerability. The at...,NETWORK,N,N,True,AV
CVE-2024-45844,"BIG-IP monitor functionality may allow an attacker to bypass access control restrictions, regardless...",NETWORK,N,N,True,AV
CVE-2024-47139,A stored cross-site scripting (XSS) vulnerability exists in an undisclosed page of the BIG-IQ Config...,NETWORK,N,N,True,AV
CVE-2024-9348,Docker Desktop before v4.34.3 allows RCE via unsanitized GitHub source link in Build view.,NETWORK,N,N,True,AV
CVE-2023-32266,"Untrusted Search Path vulnerability in OpenText™ Application Lifecycle Management (ALM),Quality Cent...",LOCAL,L,N,False,AV
CVE-2024-4184,Improper Restriction of XML External Entity Reference vulnerability in OpenText Application Automati...,NETWORK,N,N,True,AV
CVE-2024-4189,Improper Restriction of XML External Entity Reference vulnerability in OpenText Application Automati...,NETWORK,N,N,True,AV
CVE-2024-4211,Improper Validation of Specified Quantity in Input vulnerability in OpenText OpenText Application Au...,NETWORK,N,N,True,AV
CVE-2024-4690,Improper Restriction of XML External Entity Reference vulnerability in OpenText Application Automati...,NETWORK,N,N,True,AV
CVE-2024-4692,Improper Validation of Specified Quantity in Input vulnerability in OpenText OpenText Application Au...,NETWORK,N,N,True,AV
CVE-2024-41128,Action Pack is a framework for handling and responding to web requests. Starting in version 3.1.0 an...,NETWORK,N,N,True,AV
CVE-2024-47887,Action Pack is a framework for handling and responding to web requests. Starting in version 4.0.0 an...,NETWORK,N,N,True,AV
CVE-2024-47888,Action Text brings rich text content and editing to Rails. Starting in version 6.0.0 and prior to ve...,NETWORK,N,N,True,AV
CVE-2024-47889,Action Mailer is a framework for designing email service layers. Starting in version 3.0.0 and prior...,NETWORK,N,N,True,AV
CVE-2024-48918,"RDS Light is a simplified version of the Reflective Dialogue System (RDS), a self-reflecting AI fram...",NETWORK,N,N,True,AV
CVE-2024-10068,A vulnerability was found in OpenSight Software FlashFXP 5.4.0.3970. It has been classified as criti...,LOCAL,L,N,False,AV
CVE-2005-10003,A vulnerability classified as critical has been found in mikexstudios Xcomic up to 0.8.2. This affec...,NETWORK,N,N,True,AV
CVE-2024-10069,A vulnerability was found in ESAFENET CDG 5. It has been rated as critical. Affected by this issue i...,NETWORK,N,N,True,AV
CVE-2024-10070,A vulnerability classified as critical has been found in ESAFENET CDG 5. This affects the function a...,NETWORK,N,N,True,AV
CVE-2018-25104,A vulnerability was found in CoinGate Plugin up to 1.2.7 on PrestaShop. It has been rated as problem...,NETWORK,N,N,True,AV
CVE-2024-10071,A vulnerability classified as critical was found in ESAFENET CDG 5. This vulnerability affects the f...,NETWORK,N,N,True,AV
CVE-2024-9414,"In LAquis SCADA version 4.7.1.511, a cross-site scripting vulnerability could allow an attacker to i...",NETWORK,N,N,True,AV
CVE-2024-10072,"A vulnerability, which was classified as critical, has been found in ESAFENET CDG 5. This issue affe...",NETWORK,N,N,True,AV
CVE-2024-10073,"A vulnerability, which was classified as critical, was found in flairNLP flair 0.14.0. Affected is t...",NETWORK,N,N,True,AV
CVE-2024-49396,"The affected product is vulnerable due to insufficiently protected credentials, which may allow an a...",NETWORK,N,N,True,AV
CVE-2024-49397,The affected product is vulnerable to a cross-site scripting attack which may allow an attacker to b...,NETWORK,N,N,True,AV
CVE-2024-49398,"The affected product is vulnerable to unrestricted file uploads, which may allow an attacker to remo...",NETWORK,N,N,True,AV
CVE-2024-49399,The affected product is vulnerable to an attacker being able to use commands without providing a pas...,NETWORK,N,N,True,AV
CVE-2024-7755,The EWON FLEXY 202 transmits credentials using a weak encoding method base64. An attacker who is pre...,NETWORK,N,N,True,AV
CVE-2024-48924,"### Impact

When this library is used to deserialize messagepack data from an untrusted source, ther...",NETWORK,N,N,True,AV
CVE-2024-10093,"A vulnerability, which was classified as critical, was found in VSO ConvertXtoDvd 7.0.0.83. Affected...",LOCAL,L,N,False,AV
CVE-2024-9264,The SQL Expressions experimental feature of Grafana allows for the evaluation of `duckdb` queries co...,NETWORK,N,N,True,AV
CVE-2023-49567,A vulnerability has been identified in the Bitdefender Total Security HTTPS scanning functionality w...,ADJACENT,A,A,True,AV
CVE-2023-6055,A vulnerability has been identified in Bitdefender Total Security HTTPS scanning functionality where...,ADJACENT,A,A,True,AV
CVE-2023-6056,A vulnerability has been discovered in Bitdefender Total Security HTTPS scanning functionality that ...,ADJACENT,A,A,True,AV
CVE-2023-6057,A vulnerability has been discovered in Bitdefender Total Security HTTPS scanning functionality that ...,ADJACENT,A,A,True,AV
CVE-2023-6058,A vulnerability has been identified in Bitdefender Safepay's handling of HTTPS connections. The issu...,ADJACENT,A,N,False,AV
CVE-2023-49570,A vulnerability has been identified in Bitdefender Total Security HTTPS scanning functionality where...,ADJACENT,A,A,True,AV
CVE-2024-47485,"There is a CSV injection vulnerability in some HikCentral Master Lite versions. If exploited, an att...",NETWORK,N,N,True,AV
CVE-2024-47486,"There is an XSS vulnerability in some HikCentral Master Lite versions. If exploited, an attacker cou...",NETWORK,N,N,True,AV
CVE-2024-47487,There is a SQL injection vulnerability in some HikCentral Professional versions. This could allow an...,NETWORK,N,N,True,AV
CVE-2024-9537,ScienceLogic SL1 (formerly EM7) is affected by an unspecified vulnerability involving an unspecified...,NETWORK,N,N,True,AV
CVE-2024-10120,A vulnerability has been found in wfh45678 Radar up to 1.0.8 and classified as critical. This vulner...,NETWORK,N,N,True,AV
CVE-2024-10121,A vulnerability was found in wfh45678 Radar up to 1.0.8 and classified as critical. This issue affec...,NETWORK,N,N,True,AV
CVE-2024-10122,A vulnerability was found in Topdata Inner Rep Plus WebServer 2.01. It has been classified as proble...,NETWORK,N,N,True,AV
CVE-2024-49361,ACON is a widely-used library of tools for machine learning that focuses on adaptive correlation opt...,NETWORK,N,N,True,AV
CVE-2024-10123,A vulnerability was found in Tenda AC8 16.03.34.06. It has been declared as critical. Affected by th...,NETWORK,N,N,True,AV
CVE-2024-10128,A vulnerability was found in Topdata Inner Rep Plus WebServer 2.01. It has been rated as problematic...,NETWORK,N,N,True,AV
CVE-2024-10129,A vulnerability classified as critical has been found in HFO4 shudong-share up to 2.4.7. This affect...,NETWORK,N,N,True,AV
CVE-2024-10130,A vulnerability classified as critical was found in Tenda AC8 16.03.34.06. This vulnerability affect...,NETWORK,N,N,True,AV
CVE-2024-10133,A vulnerability has been found in ESAFENET CDG 5 and classified as critical. Affected by this vulner...,NETWORK,N,N,True,AV
CVE-2024-10134,A vulnerability was found in ESAFENET CDG 5 and classified as critical. Affected by this issue is th...,NETWORK,N,N,True,AV
CVE-2024-10135,A vulnerability was found in ESAFENET CDG 5. It has been classified as critical. This affects the fu...,NETWORK,N,N,True,AV
CVE-2024-10136,A vulnerability was found in code-projects Pharmacy Management System 1.0. It has been declared as c...,NETWORK,N,N,True,AV
CVE-2024-10137,A vulnerability was found in code-projects Pharmacy Management System 1.0. It has been rated as crit...,NETWORK,N,N,True,AV
CVE-2024-10138,A vulnerability classified as critical has been found in code-projects Pharmacy Management System 1....,NETWORK,N,N,True,AV
CVE-2024-10139,A vulnerability classified as critical was found in code-projects Pharmacy Management System 1.0. Af...,NETWORK,N,N,True,AV
CVE-2024-10140,"A vulnerability, which was classified as critical, has been found in code-projects Pharmacy Manageme...",NETWORK,N,N,True,AV
CVE-2024-10141,"A vulnerability, which was classified as problematic, was found in jsbroks COCO Annotator 0.11.1. Th...",NETWORK,N,N,True,AV
CVE-2024-10142,A vulnerability has been found in code-projects Blood Bank System 1.0 and classified as problematic....,NETWORK,N,N,True,AV
CVE-2024-10153,A vulnerability has been found in PHPGurukul Boat Booking System 1.0 and classified as critical. Aff...,NETWORK,N,N,True,AV
CVE-2024-10154,A vulnerability was found in PHPGurukul Boat Booking System 1.0 and classified as critical. Affected...,NETWORK,N,N,True,AV
CVE-2024-10155,A vulnerability was found in PHPGurukul Boat Booking System 1.0. It has been classified as problemat...,NETWORK,N,N,True,AV
CVE-2024-10156,A vulnerability was found in PHPGurukul Boat Booking System 1.0. It has been declared as critical. T...,NETWORK,N,N,True,AV
CVE-2024-10157,A vulnerability was found in PHPGurukul Boat Booking System 1.0. It has been rated as critical. This...,NETWORK,N,N,True,AV
CVE-2024-10158,A vulnerability classified as problematic has been found in PHPGurukul Boat Booking System 1.0. Affe...,NETWORK,N,N,True,AV
CVE-2024-10159,A vulnerability classified as critical was found in PHPGurukul Boat Booking System 1.0. Affected by ...,NETWORK,N,N,True,AV
CVE-2024-10160,"A vulnerability, which was classified as critical, has been found in PHPGurukul Boat Booking System ...",NETWORK,N,N,True,AV
CVE-2024-10161,"A vulnerability, which was classified as critical, was found in PHPGurukul Boat Booking System 1.0. ...",NETWORK,N,N,True,AV
CVE-2024-10162,A vulnerability has been found in PHPGurukul Boat Booking System 1.0 and classified as critical. Thi...,NETWORK,N,N,True,AV
CVE-2024-10163,A vulnerability was found in SourceCodester Sentiment Based Movie Rating System 1.0. It has been cla...,NETWORK,N,N,True,AV
CVE-2024-10165,A vulnerability was found in Codezips Sales Management System 1.0. It has been declared as critical....,NETWORK,N,N,True,AV
CVE-2024-10166,A vulnerability was found in Codezips Sales Management System 1.0. It has been rated as critical. Af...,NETWORK,N,N,True,AV
CVE-2024-10167,A vulnerability classified as critical has been found in Codezips Sales Management System 1.0. This ...,NETWORK,N,N,True,AV
CVE-2024-10169,A vulnerability classified as critical was found in code-projects Hospital Management System 1.0. Th...,NETWORK,N,N,True,AV
